
2 ,0 ,0

3 ,0 ,0

4 ,0 ,0

5 ,1 ,0

6 ,0 ,0

7 ,0 ,0

8 ,1 ,0

9 ,0 ,0

10 ,0 ,0

11 ,0 ,0

12 ,0 ,0

13 ,0 ,0

14 ,0 ,0

15 ,0 ,0

16 ,1 ,0

17 ,0 ,0

18 ,0 ,0

19 ,0 ,0

20 ,0 ,0

21 ,0 ,0

22 ,1 ,0

23 ,0 ,0

24 ,0 ,0

25 ,1 ,0

26 ,1 ,0

27 ,0 ,0

28 ,0 ,0

29 ,0 ,0

30 ,0 ,0

31 ,0 ,0

32 ,0 ,0

33 ,1 ,0

34 ,0 ,0

35 ,0 ,0

36 ,0 ,0

37 ,0 ,0

38 ,0 ,0

39 ,0 ,0

40 ,1 ,0

41 ,1 ,0

42 ,0 ,0

43 ,1 ,0

44 ,1 ,0

45 ,0 ,0

46 ,1 ,0

47 ,0 ,0

48 ,0 ,0

49 ,0 ,0

50 ,0 ,0

51 ,1 ,0

52 ,0 ,0

53 ,1 ,0

54 ,1 ,0

55 ,1 ,0

56 ,1 ,0

57 ,1 ,0

58 ,0 ,0

59 ,0 ,0

60 ,0 ,0

61 ,3 ,0

62 ,2 ,0

63 ,0 ,0

64 ,1 ,0

65 ,0 ,0

66 ,0 ,0

67 ,1 ,0

68 ,0 ,0

69 ,0 ,0

70 ,1 ,0

71 ,1 ,0

72 ,0 ,0

73 ,1 ,0

74 ,1 ,0

75 ,2 ,0

76 ,2 ,0

77 ,1 ,0

78 ,0 ,0

79 ,0 ,0

80 ,2 ,0

81 ,1 ,0

82 ,0 ,0

83 ,1 ,0

84 ,1 ,0

85 ,1 ,0

86 ,1 ,0

87 ,5 ,0

88 ,0 ,0

89 ,3 ,0

90 ,2 ,0

91 ,0 ,0

92 ,1 ,0

93 ,0 ,0

94 ,4 ,0

95 ,1 ,0

96 ,14 ,0

97 ,10 ,0

98 ,0 ,0

99 ,7 ,0

100 ,6 ,0

101 ,9 ,0

102 ,0 ,0

103 ,3 ,0

104 ,8 ,0

105 ,16 ,0

106 ,2 ,0

107 ,0 ,0

108 ,16 ,0

109 ,1 ,0

110 ,7 ,0

111 ,7 ,0

112 ,2 ,0

113 ,10 ,0

114 ,0 ,0

115 ,0 ,0

116 ,6 ,0

117 ,8 ,0

118 ,2 ,0

119 ,4 ,0

120 ,21 ,0

121 ,4 ,0

122 ,2 ,0

123 ,0 ,0

124 ,3 ,0

125 ,2 ,0

126 ,1 ,0

127 ,0 ,0

128 ,6 ,0

129 ,27 ,0

130 ,7 ,0

131 ,3 ,0

132 ,10 ,0

133 ,4 ,0

134 ,1 ,0

135 ,0 ,0

136 ,16 ,0

137 ,25 ,0

138 ,3 ,0

139 ,28 ,0

140 ,47 ,0

141 ,18 ,0

142 ,21 ,0

143 ,20 ,0

144 ,7 ,0

145 ,26 ,0

146 ,6 ,0

147 ,9 ,0

148 ,8 ,0

149 ,14 ,0

150 ,1 ,0

151 ,29 ,0

152 ,10 ,0

153 ,6 ,0

154 ,11 ,0

155 ,30 ,0

156 ,23 ,0

157 ,33 ,0

158 ,26 ,0

159 ,12 ,0

160 ,17 ,0

161 ,5 ,0

162 ,39 ,0

163 ,36 ,0

164 ,14 ,0

165 ,18 ,0

166 ,31 ,0

167 ,24 ,0

168 ,49 ,0

169 ,15 ,0

170 ,33 ,0

171 ,55 ,0

172 ,29 ,0

173 ,34 ,0

174 ,28 ,0

175 ,2 ,0

176 ,2 ,0

177 ,2 ,0

178 ,17 ,0

179 ,18 ,0

180 ,3 ,0

181 ,12 ,0

182 ,20 ,0

183 ,24 ,0

184 ,39 ,0

185 ,2 ,0

186 ,3 ,0

187 ,35 ,0

188 ,47 ,0

189 ,26 ,0

190 ,15 ,0

191 ,9 ,0

192 ,34 ,0

193 ,20 ,0

194 ,38 ,0

195 ,73 ,0

196 ,26 ,0

197 ,37 ,0

198 ,27 ,0

199 ,10 ,0

200 ,2 ,0

201 ,24 ,0

202 ,33 ,0

203 ,41 ,0

204 ,45 ,0

205 ,32 ,0

206 ,11 ,0

207 ,2 ,0

208 ,42 ,0

209 ,27 ,0

210 ,62 ,0

211 ,26 ,0

212 ,23 ,0

213 ,34 ,0

214 ,47 ,0

215 ,8 ,0

216 ,34 ,0

217 ,6 ,0

218 ,28 ,0

219 ,32 ,0

220 ,26 ,0

221 ,21 ,0

222 ,29 ,0

223 ,56 ,0

224 ,23 ,0

225 ,4 ,0

226 ,36 ,0

227 ,20 ,0

228 ,25 ,0

229 ,17 ,0

230 ,44 ,0

231 ,19 ,0

232 ,42 ,0

233 ,33 ,0

234 ,13 ,0

235 ,27 ,0

236 ,31 ,0

237 ,10 ,0

238 ,28 ,0

239 ,43 ,0

240 ,12 ,0

241 ,32 ,0

242 ,46 ,0

243 ,34 ,0

244 ,25 ,0

245 ,12 ,0

246 ,35 ,0

247 ,34 ,0

248 ,39 ,0

249 ,23 ,0

250 ,14 ,0

251 ,39 ,0

252 ,40 ,0

253 ,29 ,0

254 ,39 ,0

255 ,26 ,0

256 ,9 ,0

257 ,58 ,0

258 ,39 ,0

259 ,13 ,0

260 ,15 ,0

261 ,55 ,0

262 ,25 ,0

263 ,62 ,0

264 ,23 ,0

265 ,31 ,0

266 ,22 ,0

267 ,17 ,0

268 ,24 ,0

269 ,1 ,0

270 ,59 ,0

271 ,18 ,0

272 ,34 ,0

273 ,16 ,0

274 ,39 ,0

275 ,16 ,0

276 ,52 ,0

277 ,33 ,0

278 ,53 ,0

279 ,32 ,0

280 ,2 ,0

281 ,15 ,0

282 ,4 ,0

283 ,27 ,0

284 ,28 ,0

285 ,64 ,0

286 ,34 ,0

287 ,28 ,0

288 ,28 ,0

289 ,53 ,0

290 ,15 ,0

291 ,23 ,0

292 ,26 ,0

293 ,30 ,0

294 ,29 ,0

295 ,52 ,0

296 ,20 ,0

297 ,52 ,0

298 ,28 ,0

299 ,22 ,0

300 ,46 ,0

301 ,47 ,0

302 ,59 ,0

303 ,30 ,0

304 ,3 ,0

305 ,14 ,0

306 ,41 ,0

307 ,19 ,0

308 ,15 ,0

309 ,3 ,0

310 ,26 ,0

311 ,7 ,0

312 ,27 ,0

313 ,48 ,0

314 ,34 ,0

315 ,28 ,0

316 ,29 ,0

317 ,6 ,0

318 ,25 ,0

319 ,55 ,0

320 ,16 ,0

321 ,43 ,0

322 ,50 ,0

323 ,53 ,0

324 ,28 ,0

325 ,33 ,0

326 ,25 ,0

327 ,37 ,0

328 ,11 ,0

329 ,28 ,0

330 ,59 ,0

331 ,43 ,0

332 ,14 ,0

333 ,58 ,0

334 ,23 ,0

335 ,11 ,0

336 ,24 ,0

337 ,29 ,0

338 ,27 ,0

339 ,5 ,0

340 ,55 ,0

341 ,17 ,0

342 ,40 ,0

343 ,23 ,0

344 ,34 ,0

345 ,29 ,0

346 ,34 ,0

347 ,19 ,0

348 ,20 ,0

349 ,54 ,0

350 ,11 ,0

351 ,25 ,0

352 ,31 ,0

353 ,59 ,0

354 ,17 ,0

355 ,25 ,0

356 ,1 ,0

357 ,28 ,0

358 ,42 ,0

359 ,43 ,0

360 ,30 ,0

361 ,38 ,0

362 ,43 ,0

363 ,46 ,0

364 ,2 ,0

365 ,62 ,0

366 ,11 ,0

367 ,7 ,0

368 ,28 ,0

369 ,18 ,0

370 ,52 ,0

371 ,76 ,0

372 ,51 ,0

373 ,24 ,0

374 ,36 ,0

375 ,53 ,0

376 ,38 ,0

377 ,44 ,0

378 ,30 ,0

379 ,26 ,0
380 ,37 ,0

381 ,50 ,0

382 ,79 ,0

383 ,24 ,0

384 ,64 ,0

385 ,42 ,0

386 ,30 ,0

387 ,18 ,0

388 ,14 ,0

389 ,21 ,0

390 ,38 ,0

391 ,23 ,0

392 ,62 ,0

393 ,56 ,0

394 ,37 ,0

395 ,6 ,0

396 ,26 ,0

397 ,48 ,0

398 ,47 ,0

399 ,44 ,0

400 ,31 ,0

401 ,51 ,0

402 ,54 ,0

403 ,41 ,0

404 ,13 ,0

405 ,18 ,0

406 ,17 ,0

407 ,27 ,0

408 ,35 ,0

409 ,42 ,0

410 ,47 ,0

411 ,39 ,0

412 ,31 ,0

413 ,45 ,0

414 ,47 ,0

415 ,42 ,0

416 ,24 ,0

417 ,28 ,0

418 ,31 ,0

419 ,58 ,0

420 ,6 ,0

421 ,19 ,0

422 ,17 ,0

423 ,33 ,0

424 ,11 ,0

425 ,40 ,0

426 ,26 ,0

427 ,17 ,0

428 ,49 ,0

429 ,56 ,0

430 ,51 ,0

431 ,26 ,0

432 ,68 ,0

433 ,45 ,0

434 ,39 ,0

435 ,63 ,0

436 ,36 ,0

437 ,19 ,0

438 ,18 ,0

439 ,15 ,0

440 ,14 ,0

441 ,40 ,0

442 ,24 ,0

443 ,28 ,0

444 ,51 ,0

445 ,58 ,0

446 ,29 ,0

447 ,26 ,0

448 ,41 ,0

449 ,53 ,0

450 ,59 ,0

451 ,16 ,0

452 ,43 ,0

453 ,23 ,0

454 ,60 ,0

455 ,57 ,0

456 ,51 ,0

457 ,72 ,0

458 ,40 ,0

459 ,32 ,0

460 ,35 ,0

461 ,42 ,0

462 ,44 ,0

463 ,43 ,0

464 ,41 ,0

465 ,40 ,0

466 ,28 ,0

467 ,22 ,0

468 ,56 ,0

469 ,56 ,0

470 ,19 ,0

471 ,52 ,0

472 ,44 ,0

473 ,39 ,0

474 ,39 ,0

475 ,52 ,0

476 ,39 ,0

477 ,14 ,0

478 ,14 ,0

479 ,51 ,0

480 ,22 ,0

481 ,51 ,0

482 ,35 ,0

483 ,24 ,0

484 ,26 ,0

485 ,21 ,0

486 ,37 ,0

487 ,23 ,0

488 ,36 ,0

489 ,0 ,0

490 ,28 ,0

491 ,49 ,0

492 ,39 ,0

493 ,44 ,0

494 ,23 ,0

495 ,24 ,0

496 ,32 ,0

497 ,22 ,0

498 ,16 ,0

499 ,26 ,0

500 ,35 ,0

501 ,61 ,0

502 ,67 ,0

503 ,39 ,0

504 ,36 ,0

505 ,7 ,0

506 ,20 ,0

507 ,24 ,0

508 ,25 ,0

509 ,6 ,0

510 ,39 ,0

511 ,53 ,0

512 ,18 ,0

513 ,61 ,0

514 ,34 ,0

515 ,32 ,0

516 ,63 ,0

517 ,27 ,0

518 ,57 ,0

519 ,51 ,0

520 ,31 ,0

521 ,30 ,0

522 ,69 ,0

523 ,27 ,0

524 ,6 ,0

525 ,42 ,0

526 ,46 ,0

527 ,27 ,0

528 ,17 ,0

529 ,33 ,0

530 ,72 ,0

531 ,32 ,0

532 ,63 ,0

533 ,43 ,0

534 ,41 ,0

535 ,18 ,0

536 ,42 ,0

537 ,52 ,0

538 ,52 ,0

539 ,19 ,0

540 ,18 ,0

541 ,60 ,0

542 ,23 ,0

543 ,39 ,0

544 ,35 ,0

545 ,60 ,0

546 ,37 ,0

547 ,62 ,0

548 ,16 ,0

549 ,1 ,0

550 ,5 ,0

551 ,44 ,0

552 ,31 ,0

553 ,3 ,0

554 ,16 ,0

555 ,33 ,0

556 ,23 ,0

557 ,16 ,0

558 ,22 ,0

559 ,17 ,0

560 ,16 ,0

561 ,14 ,0

562 ,34 ,0

563 ,48 ,0

564 ,21 ,0

565 ,22 ,0

566 ,10 ,0

567 ,38 ,0

568 ,69 ,0

569 ,56 ,0
