20:24
159; 15; Tail
160; 7; Tail
161; 19; Tail
162; 15; Tail
163; 30; Tail
164; 22; Tail
165; 23; Tail
166; 12; Tail
167; 40; Tail
168; 11; Tail
169; 30; Tail
170; 21; Tail
171; 34; Tail
172; 24; Tail
173; 36; Tail
174; 38; Tail
175; 43; Tail
176; 6; Screen
177; 25; Tail
178; 46; Tail
179; 32; Tail
180; 56; Tail
181; 23; Tail
183; 31; Tail
184; 36; Tail
185; 22; Tail
186; 28; Tail
187; 24; Tail
188; 23; Tail
189; 33; Tail
190; 11; Tail
191; 56; Tail
192; 40; Tail
193; 38; Tail
194; 42; Tail
195; 31; Tail
196; 21; Tail
197; 33; Tail
198; 29; Tail
199; 24; Tail
Save Qvals
200; 46; Tail
201; 22; Tail
202; 33; Tail
203; 32; Tail
204; 25; Tail
205; 33; Tail
206; 42; Tail
207; 50; Tail
208; 28; Tail
209; 21; Tail
210; 13; Tail
211; 37; Tail
212; 24; Tail
213; 48; Tail
214; 15; Tail
215; 20; Tail
216; 30; Tail
217; 29; Tail
218; 19; Tail
219; 32; Tail
220; 37; Tail
221; 9; Tail
222; 27; Tail
223; 47; Tail
224; 33; Tail
225; 20; Tail
226; 40; Tail
227; 48; Tail
228; 17; Tail
229; 42; Tail
230; 24; Tail
231; 34; Tail
232; 52; Tail
233; 47; Tail
234; 38; Tail
235; 24; Tail
236; 25; Tail
237; 32; Tail
238; 8; Tail
239; 43; Tail
240; 25; Tail
241; 20; Tail
242; 22; Tail
243; 47; Tail
244; 9; Tail
245; 31; Tail
246; 58; Tail
247; 50; Tail
248; 23; Tail
249; 23; Tail
250; 45; Tail
251; 22; Tail
252; 32; Tail
253; 28; Tail
254; 22; Tail
255; 29; Tail
256; 40; Tail
257; 36; Tail
258; 34; Tail
259; 34; Tail
260; 36; Tail
261; 42; Tail
262; 44; Tail
263; 33; Tail
264; 34; Tail
265; 27; Tail
266; 39; Tail
267; 35; Tail
268; 18; Tail
269; 17; Tail
270; 39; Tail
271; 35; Tail
272; 7; Tail
273; 16; Tail
274; 30; Tail
275; 31; Tail
276; 10; Screen
277; 36; Tail
278; 33; Tail
279; 23; Tail
280; 43; Tail
281; 13; Tail
282; 29; Tail
283; 14; Tail
284; 23; Tail
285; 38; Tail
286; 52; Tail
287; 25; Tail
288; 47; Tail
289; 21; Tail
290; 27; Tail
291; 11; Tail
292; 18; Tail
293; 17; Tail
294; 34; Tail
295; 39; Tail
296; 27; Tail
297; 36; Tail
298; 44; Tail
299; 31; Tail
Save Qvals
300; 25; Tail
301; 18; Tail
302; 5; Tail
303; 40; Tail
304; 25; Tail
305; 26; Tail
306; 10; Tail
307; 15; Tail
308; 10; Tail
309; 40; Tail
310; 20; Tail
311; 53; Tail
312; 29; Tail
313; 19; Tail
314; 34; Tail
315; 45; Tail
316; 23; Tail
317; 30; Tail
318; 30; Tail
319; 23; Tail
320; 38; Tail
321; 53; Tail
322; 30; Tail
323; 52; Tail
324; 49; Tail
325; 11; Tail
326; 31; Tail
327; 29; Tail
328; 46; Tail
328; 46; Tail
329; 40; Tail
330; 62; Tail
331; 24; Tail
332; 46; Tail
333; 48; Tail
334; 17; Tail
335; 3; Screen
336; 36; Tail
337; 36; Tail
338; 23; Tail
339; 33; Tail
340; 44; Tail
341; 19; Tail
342; 47; Tail
343; 32; Tail
344; 52; Tail
345; 23; Tail
346; 26; Tail
347; 19; Tail
348; 20; Tail
349; 34; Tail
350; 13; Tail
351; 52; Tail
352; 44; Tail
353; 21; Tail
354; 36; Tail
355; 31; Tail
356; 14; Tail
357; 10; Tail
358; 38; Tail
359; 27; Tail
360; 11; Tail
361; 29; Tail
362; 52; Tail
363; 40; Tail
364; 25; Tail
365; 42; Tail
366; 43; Tail
367; 24; Tail
368; 25; Tail
369; 38; Tail
370; 39; Tail
371; 50; Tail
372; 33; Tail
373; 54; Tail
374; 51; Tail
375; 19; Tail
376; 23; Tail
377; 35; Tail
378; 24; Tail
379; 37; Tail
380; 14; Tail
381; 24; Tail
382; 33; Tail
383; 8; Tail
384; 39; Tail
385; 39; Tail
386; 24; Tail
387; 52; Tail
388; 19; Tail
389; 27; Tail
390; 11; Tail
391; 30; Tail
392; 36; Tail
393; 33; Tail
394; 35; Tail
395; 41; Tail
396; 41; Tail
397; 41; Tail
398; 38; Tail
399; 14; Tail
Save Qvals
400; 11; Tail
401; 28; Tail
402; 35; Tail
403; 38; Tail
404; 37; Tail
405; 35; Tail
406; 10; Tail
407; 43; Tail
408; 26; Tail
409; 37; Tail
410; 33; Tail
411; 35; Tail
412; 30; Tail
413; 40; Tail
414; 64; Tail
415; 47; Tail
416; 19; Tail
417; 21; Tail
418; 10; Tail
419; 36; Tail
420; 27; Tail
421; 55; Tail
422; 24; Tail
423; 55; Tail
424; 37; Tail
425; 28; Tail
426; 41; Tail
427; 35; Tail
428; 50; Tail
429; 42; Tail
430; 27; Tail
431; 22; Tail
432; 17; Tail
433; 38; Tail
434; 27; Tail
435; 16; Tail
436; 32; Tail
437; 20; Tail
438; 64; Tail
439; 24; Tail
440; 31; Tail
441; 30; Tail
442; 30; Tail
443; 5; Tail
444; 46; Tail
445; 27; Tail
446; 28; Tail
447; 17; Tail
448; 21; Tail
449; 3; Tail
450; 48; Tail
451; 38; Tail
452; 36; Tail
453; 46; Tail
454; 43; Tail
455; 34; Tail
456; 52; Tail
457; 32; Tail
458; 30; Tail
459; 30; Tail
460; 31; Tail
461; 14; Tail
462; 32; Tail
463; 44; Tail
464; 43; Tail
465; 40; Tail
466; 9; Tail
467; 8; Tail
468; 38; Tail
469; 44; Tail
470; 26; Tail
471; 28; Tail
472; 35; Tail
473; 41; Tail
474; 13; Tail
475; 23; Tail
476; 37; Tail
477; 43; Tail
478; 41; Tail
479; 41; Tail
480; 38; Tail
481; 12; Tail
482; 15; Tail
483; 34; Tail
484; 34; Tail
485; 37; Tail
486; 32; Tail
487; 43; Tail
488; 26; Tail
489; 37; Tail
490; 28; Tail
491; 26; Tail
492; 34; Tail
493; 33; Tail
494; 21; Tail
495; 55; Tail
496; 16; Tail
497; 36; Tail
498; 22; Tail
499; 5; Tail
Save Qvals
500; 45; Tail
501; 35; Tail
502; 37; Tail
503; 29; Tail
504; 24; Tail
505; 33; Tail
506; 22; Tail
507; 35; Tail
508; 42; Tail
509; 34; Tail
510; 47; Tail
511; 27; Tail
512; 44; Tail
513; 51; Tail
514; 47; Tail
515; 46; Tail
516; 25; Tail
517; 36; Tail
518; 48; Tail
519; 17; Tail
520; 9; Tail
521; 51; Tail
522; 32; Tail
523; 40; Tail
524; 33; Tail
525; 26; Tail
526; 59; Tail
527; 51; Tail
528; 65; Tail
529; 49; Tail
530; 21; Tail
531; 29; Tail
532; 13; Tail
533; 46; Tail
534; 36; Tail
535; 4; Tail
536; 31; Tail
537; 41; Tail
538; 31; Tail
539; 33; Tail
540; 49; Tail
541; 53; Tail
542; 20; Tail
543; 20; Tail
544; 30; Tail
545; 20; Tail
546; 38; Tail
547; 17; Tail
548; 11; Tail
549; 42; Tail
550; 22; Tail
551; 23; Tail
552; 29; Tail
553; 15; Tail
554; 32; Tail
555; 41; Tail
556; 36; Tail
557; 31; Tail
558; 46; Tail
559; 55; Tail
560; 27; Tail
561; 60; Tail
562; 34; Tail
563; 38; Tail
564; 49; Tail
565; 15; Tail
566; 35; Tail
567; 44; Tail
568; 49; Tail
569; 13; Tail
570; 29; Tail
571; 22; Tail
572; 31; Tail
573; 36; Tail
574; 19; Tail
575; 13; Tail
576; 53; Tail
577; 17; Tail
578; 37; Tail
579; 36; Tail
580; 43; Tail
581; 48; Tail
582; 30; Tail
583; 28; Tail
584; 6; Tail
585; 39; Tail
586; 43; Tail
587; 22; Tail
588; 44; Tail
589; 43; Tail
590; 15; Tail
591; 29; Tail
592; 27; Tail
593; 26; Tail
594; 31; Tail
595; 30; Tail
596; 32; Tail
597; 37; Tail
598; 7; Tail
599; 60; Tail
Save Qvals
600; 38; Tail
601; 48; Tail
602; 43; Tail
603; 30; Tail
604; 20; Tail
605; 45; Tail
606; 30; Tail
607; 30; Tail
608; 54; Tail
609; 26; Tail
610; 37; Tail
611; 33; Tail
612; 20; Tail
613; 40; Tail
614; 56; Tail
615; 42; Tail
616; 46; Tail
617; 37; Tail
618; 53; Tail
619; 25; Tail
620; 22; Tail
621; 27; Tail
622; 36; Tail
623; 27; Tail
624; 62; Tail
625; 28; Tail
626; 29; Tail
627; 19; Tail
628; 36; Tail
629; 42; Tail
630; 23; Tail
631; 25; Tail
632; 30; Screen
633; 44; Tail
634; 49; Tail
635; 34; Tail
636; 35; Tail
637; 46; Tail
638; 41; Tail
639; 48; Tail
640; 25; Tail
641; 27; Tail
642; 46; Tail
643; 39; Tail
644; 19; Tail
645; 33; Tail
646; 48; Tail
647; 44; Tail
648; 41; Tail
649; 26; Tail
650; 43; Tail
651; 51; Tail
652; 40; Tail
653; 31; Tail
654; 27; Tail
655; 44; Tail
656; 21; Tail
657; 27; Tail
658; 15; Tail
659; 76; Tail
660; 44; Tail
661; 14; Tail
662; 28; Tail
663; 29; Tail
664; 36; Tail
665; 49; Tail
666; 36; Tail
667; 36; Tail
668; 49; Tail
669; 33; Tail
670; 45; Tail
671; 17; Tail
672; 42; Tail
673; 49; Tail
674; 34; Tail
675; 29; Tail
676; 27; Tail
677; 32; Tail
678; 39; Tail
679; 60; Tail
680; 41; Tail
681; 21; Tail
682; 43; Tail
683; 49; Tail
684; 37; Tail
685; 37; Tail
686; 39; Tail
687; 72; Tail
688; 53; Tail
689; 41; Tail
690; 9; Tail
691; 56; Tail
692; 23; Tail
693; 33; Tail
694; 28; Tail
695; 9; Tail
696; 26; Tail
697; 24; Tail
698; 37; Tail
699; 54; Tail
Save Qvals
700; 16; Tail
701; 24; Tail
702; 16; Tail
703; 18; Tail
704; 39; Tail
705; 35; Tail
706; 48; Tail
707; 33; Tail
708; 48; Tail
709; 46; Tail
710; 27; Tail
711; 40; Tail
712; 58; Tail
713; 34; Tail
714; 34; Tail
715; 51; Tail
716; 73; Tail
717; 21; Tail
718; 34; Tail
719; 28; Tail
720; 59; Tail
721; 35; Tail
722; 24; Tail
723; 38; Tail
724; 25; Tail
725; 23; Tail
726; 27; Tail
727; 32; Tail
728; 19; Tail
729; 22; Tail
730; 42; Tail
731; 11; Tail
732; 32; Tail
733; 24; Tail
734; 36; Tail
735; 25; Tail
736; 31; Tail
737; 56; Tail
738; 22; Tail
739; 33; Tail
740; 38; Tail
741; 5; Tail
742; 36; Tail
743; 15; Tail
744; 34; Tail
745; 26; Tail
746; 25; Tail
747; 16; Screen
748; 23; Tail
749; 56; Tail
750; 24; Tail
751; 45; Tail
752; 20; Tail
753; 9; Tail
754; 42; Tail
755; 18; Tail
756; 30; Tail
757; 12; Tail
758; 14; Tail
759; 30; Tail
760; 39; Tail
761; 34; Tail
762; 43; Tail
763; 35; Tail
764; 25; Tail
765; 38; Tail
766; 25; Tail
767; 25; Tail
768; 36; Tail
769; 16; Tail
770; 17; Tail
771; 9; Tail
772; 32; Tail
773; 14; Tail
774; 30; Tail
775; 32; Tail
776; 20; Tail
777; 36; Tail
778; 15; Tail
779; 25; Tail
780; 40; Tail
781; 15; Tail
782; 25; Tail
783; 57; Tail
784; 18; Tail
785; 36; Tail
786; 26; Tail
787; 27; Tail
788; 42; Tail
789; 35; Tail
790; 21; Tail
791; 45; Tail
792; 53; Tail
793; 43; Tail
794; 26; Tail
795; 35; Tail
796; 25; Tail
797; 18; Tail
798; 32; Tail
799; 19; Tail
Save Qvals
800; 22; Tail
801; 18; Tail
802; 12; Tail
803; 23; Tail
804; 32; Tail
805; 12; Tail
806; 29; Tail
807; 35; Tail
808; 19; Tail
809; 35; Tail
810; 42; Tail
811; 45; Tail
812; 43; Tail
813; 29; Tail
814; 20; Tail
815; 47; Tail
816; 49; Tail
817; 29; Tail
818; 34; Tail
819; 27; Tail
820; 27; Tail
821; 29; Tail
822; 34; Tail
823; 48; Tail
824; 42; Tail
825; 22; Tail
826; 30; Tail
827; 13; Tail
828; 41; Tail
829; 21; Tail
830; 21; Tail
831; 35; Tail
832; 27; Tail
833; 30; Tail
834; 40; Tail
835; 29; Tail
836; 25; Tail
837; 37; Tail
838; 53; Tail
839; 33; Tail
840; 27; Tail
841; 39; Tail
842; 45; Tail
843; 39; Tail
844; 15; Tail
845; 38; Tail
846; 32; Tail
847; 20; Tail
848; 24; Tail
849; 50; Tail
850; 28; Tail
851; 8; Tail
852; 36; Tail
853; 46; Tail
854; 43; Tail
855; 34; Tail
856; 39; Tail
857; 29; Tail
858; 36; Tail
859; 9; Tail
860; 26; Tail
861; 22; Tail
862; 17; Tail
863; 27; Tail
864; 43; Tail
865; 39; Tail
866; 7; Tail
867; 16; Tail
868; 28; Tail
869; 41; Tail
870; 28; Tail
871; 20; Tail
872; 4; Tail
873; 24; Tail
874; 22; Tail
875; 24; Tail
876; 42; Tail
877; 21; Tail
878; 45; Tail
879; 25; Tail
880; 23; Tail
881; 69; Tail
882; 30; Tail
883; 17; Tail
884; 31; Tail
885; 40; Tail
886; 54; Tail
887; 49; Tail
888; 52; Tail
889; 43; Tail
890; 38; Tail
891; 33; Tail
892; 29; Tail
893; 25; Tail
894; 34; Tail
895; 19; Tail
896; 50; Tail
897; 42; Tail
898; 50; Tail
899; 44; Tail
Save Qvals
900; 29; Tail
901; 40; Tail
902; 46; Tail
903; 64; Tail
904; 31; Tail
905; 33; Tail
906; 22; Tail
907; 54; Tail
908; 34; Tail
909; 23; Tail
910; 45; Tail
911; 28; Tail
912; 32; Tail
913; 13; Tail
914; 35; Tail
915; 22; Tail
916; 16; Tail
917; 38; Tail
918; 49; Tail
919; 23; Tail
920; 44; Tail
921; 37; Tail
922; 33; Tail
923; 36; Tail
924; 28; Tail
925; 60; Tail
926; 33; Tail
927; 13; Tail
928; 16; Tail
929; 31; Tail
930; 16; Tail
931; 37; Tail
932; 47; Tail
933; 25; Tail
934; 23; Tail
935; 24; Tail
936; 18; Tail
937; 37; Tail
938; 42; Tail
939; 26; Tail
940; 59; Tail
941; 9; Tail
942; 46; Tail
943; 46; Tail
944; 24; Tail
945; 12; Screen
946; 39; Tail
947; 47; Tail
948; 28; Tail
949; 34; Tail
950; 34; Tail
951; 46; Tail
952; 33; Tail
953; 26; Tail
954; 32; Tail
955; 15; Tail
956; 37; Tail
957; 34; Tail
958; 43; Tail
959; 25; Tail
960; 51; Tail
961; 35; Tail
962; 18; Tail
963; 24; Tail
964; 37; Tail
965; 15; Tail
966; 52; Tail
967; 21; Tail
968; 23; Tail
969; 22; Tail
970; 13; Tail
971; 35; Tail
972; 22; Tail
973; 49; Tail
974; 52; Tail
975; 47; Tail
976; 37; Tail
977; 35; Tail
978; 32; Tail
979; 51; Tail
980; 32; Tail
981; 23; Tail
982; 47; Tail
983; 31; Tail
984; 7; Tail
985; 39; Tail
986; 52; Tail
987; 24; Tail
988; 29; Tail
989; 35; Tail
990; 21; Tail
991; 49; Tail
992; 37; Tail
993; 53; Tail
994; 21; Tail
995; 35; Tail
996; 40; Tail
997; 53; Tail
998; 19; Tail
999; 36; Tail
Save Qvals
1000; 33; Tail
1001; 31; Tail
1002; 54; Tail
1003; 33; Tail
1004; 46; Tail
1005; 34; Tail
1006; 29; Tail
1007; 38; Tail
1008; 13; Tail
1009; 27; Tail
1010; 35; Tail
1011; 39; Tail
1012; 33; Tail
1013; 41; Tail
1014; 25; Tail
1015; 37; Tail
1016; 27; Tail
1017; 16; Tail
1018; 27; Tail
1019; 23; Tail
1020; 22; Tail
1021; 17; Tail
1022; 49; Tail
1023; 28; Tail
1024; 23; Tail
1025; 28; Tail
1026; 19; Tail
1027; 27; Tail
1028; 24; Tail
1029; 18; Tail
1030; 36; Tail
1031; 43; Tail
1032; 21; Tail
1033; 38; Tail
1034; 28; Tail
1035; 41; Tail
1036; 6; Tail
1037; 36; Tail
1038; 41; Tail
1039; 50; Tail
1040; 42; Tail
1041; 22; Tail
1042; 78; Tail
1043; 40; Tail
1044; 37; Tail
1045; 7; Tail
1046; 81; Tail
1047; 13; Tail
1048; 31; Tail
1049; 18; Tail
1050; 34; Screen
1051; 44; Tail
1052; 43; Tail
1053; 45; Tail
1054; 41; Tail
1055; 29; Tail
1056; 35; Tail
1057; 24; Tail
1058; 20; Tail
1059; 30; Tail
1060; 21; Tail
1061; 38; Tail
1062; 23; Tail
1063; 25; Tail
1064; 19; Tail
1065; 49; Tail
1066; 49; Tail
1067; 33; Tail
1068; 15; Tail
1069; 26; Tail
1070; 48; Tail
1071; 24; Tail
1072; 32; Tail
1073; 42; Tail
1074; 38; Tail
1075; 74; Tail
1076; 11; Tail
1077; 29; Tail
1078; 10; Tail
1079; 42; Tail
1080; 45; Tail
1081; 37; Tail
1082; 20; Tail
1083; 18; Tail
1084; 13; Tail
1085; 8; Tail
1086; 26; Tail
1087; 42; Tail
1088; 23; Tail
1089; 57; Tail
1090; 17; Tail
1091; 19; Tail
1092; 39; Tail
1093; 36; Tail
1094; 28; Tail
1095; 58; Tail
1096; 45; Tail
1097; 46; Tail
1098; 28; Tail
1099; 50; Tail
Save Qvals
1100; 11; Tail
1101; 31; Tail
1102; 46; Tail
1103; 65; Tail
1104; 16; Tail
1105; 21; Tail
1106; 52; Tail
1107; 40; Tail
1108; 36; Tail
1109; 16; Tail
1110; 46; Tail
1111; 43; Tail
1112; 15; Tail
1113; 43; Tail
1114; 38; Tail
1115; 47; Tail
1116; 2; Tail
1117; 20; Tail
1118; 26; Tail
1119; 29; Tail
1120; 57; Tail
1121; 26; Tail
1122; 55; Tail
1123; 28; Tail
1124; 34; Tail
1125; 25; Tail
1126; 53; Tail
1127; 39; Tail
1128; 28; Tail
1129; 29; Tail
1130; 56; Tail
1131; 41; Tail
1132; 30; Tail
1133; 40; Tail
1134; 31; Tail
1135; 15; Tail
1136; 38; Tail
1137; 19; Tail
1138; 34; Tail
1139; 58; Tail
1140; 45; Tail
1141; 45; Tail
1142; 43; Tail
1143; 39; Tail
1144; 22; Tail
1145; 49; Tail
1146; 48; Tail
1147; 44; Tail
1148; 60; Tail
1149; 33; Tail
1150; 44; Tail
1151; 38; Tail
1152; 67; Tail
1153; 33; Tail
1154; 14; Tail
1155; 45; Tail
1156; 29; Tail
1157; 12; Tail
1158; 23; Tail
1159; 45; Tail
1160; 27; Tail
1161; 49; Tail
1162; 40; Tail
1163; 65; Tail
1164; 37; Tail
1165; 44; Tail
1166; 26; Tail
1167; 26; Tail
1168; 6; Tail
1169; 42; Tail
1170; 30; Tail
1171; 45; Tail
1172; 37; Tail
1173; 17; Tail
1174; 31; Tail
1175; 35; Tail
1176; 42; Tail
1177; 32; Tail
1178; 31; Tail
1179; 24; Tail
1180; 38; Tail
1181; 40; Tail
1182; 42; Tail
1183; 13; Tail
1184; 25; Tail
1185; 41; Tail
1186; 32; Tail
1187; 16; Tail
1188; 12; Tail
1189; 11; Tail
1190; 37; Tail
1191; 39; Tail
1192; 29; Tail
1193; 29; Tail
1194; 39; Tail
1195; 10; Tail
1196; 22; Tail
1197; 52; Tail
1198; 34; Tail
1199; 36; Tail
Save Qvals
1200; 49; Tail
1201; 55; Tail
1202; 32; Tail
1203; 43; Tail
1204; 34; Tail
1205; 22; Tail
1206; 26; Tail
1207; 25; Tail
1208; 28; Tail
1209; 42; Tail
1210; 12; Tail
1211; 30; Tail
1212; 32; Tail
1213; 24; Tail
1214; 27; Tail
1215; 16; Tail
1216; 59; Tail
1217; 28; Tail
1218; 28; Tail
1219; 28; Tail
1220; 45; Tail
1221; 41; Tail
1222; 36; Tail
1223; 48; Tail
1224; 57; Tail
1225; 26; Tail
1226; 51; Tail
1227; 40; Tail
1228; 19; Tail
1229; 45; Tail
1230; 50; Tail
1231; 32; Tail
1232; 30; Tail
1233; 37; Tail
1234; 40; Tail
1235; 63; Tail
1236; 38; Tail
1237; 20; Tail
1238; 5; Tail
1239; 47; Tail
1240; 32; Tail
1241; 37; Tail
1242; 27; Tail
1243; 43; Tail
1244; 35; Tail
1245; 20; Tail
1246; 33; Tail
1247; 24; Tail
1248; 30; Tail
1249; 39; Tail
1250; 25; Tail
1251; 42; Tail
1252; 39; Tail
1253; 38; Tail
1254; 37; Tail
1255; 49; Tail
1256; 27; Tail
1257; 12; Tail
1258; 36; Tail
1259; 42; Tail
1260; 36; Tail
1261; 49; Tail
1262; 39; Tail
1263; 35; Tail
1264; 11; Tail
1265; 29; Tail
1266; 36; Tail
1267; 27; Tail
1268; 49; Tail
1269; 16; Tail
1270; 22; Tail
1271; 23; Tail
1272; 9; Tail
1273; 27; Tail
1274; 37; Tail
1275; 18; Tail
1276; 15; Tail
1277; 34; Tail
1278; 11; Tail
1279; 18; Tail
1280; 25; Tail
1281; 43; Tail
1282; 40; Tail
1283; 34; Tail
1284; 62; Tail
1285; 14; Tail
1286; 45; Tail
1287; 44; Tail
1288; 30; Tail
1289; 39; Tail
1290; 47; Tail
1291; 36; Tail
1292; 15; Tail
1293; 11; Tail
1294; 36; Tail
1295; 47; Tail
1296; 45; Tail
1297; 54; Tail
1298; 14; Tail
1299; 61; Tail
Save Qvals
1300; 59; Tail
1301; 23; Tail
1302; 45; Tail
1303; 48; Tail
1304; 21; Tail
1305; 18; Tail
1306; 32; Tail
1307; 65; Tail
1308; 30; Tail
1309; 27; Tail
1310; 32; Tail
1311; 34; Tail
1312; 45; Tail
1313; 35; Tail
1314; 31; Tail
1315; 43; Tail
1316; 32; Tail
1317; 8; Tail
1318; 30; Tail
1319; 46; Tail
1320; 30; Tail
1321; 23; Tail
1322; 13; Tail
1323; 35; Tail
1324; 41; Tail
1325; 12; Tail
1326; 28; Tail
1327; 26; Tail
1328; 31; Tail
1329; 25; Tail
1330; 33; Tail
1331; 24; Tail
1332; 27; Tail
1333; 27; Tail
1334; 41; Tail
1335; 39; Tail
1336; 21; Tail
1337; 43; Tail
1338; 29; Tail
1339; 57; Tail
1340; 18; Tail
1341; 47; Tail
1342; 39; Tail
1343; 26; Tail
1344; 25; Tail
1345; 31; Tail
1346; 27; Tail
1347; 39; Tail
1348; 36; Tail
1349; 17; Tail
1350; 48; Tail
1351; 22; Tail
1352; 38; Tail
1353; 8; Tail
1354; 25; Tail
1355; 26; Tail
1356; 50; Tail
1357; 45; Tail
1358; 26; Tail
1359; 39; Tail
1360; 40; Tail
1361; 62; Tail
1362; 32; Tail
1363; 37; Tail
1364; 34; Tail
1365; 35; Tail
1366; 18; Tail
1367; 23; Tail
1368; 26; Tail
1369; 20; Tail
1370; 36; Tail
1371; 30; Tail
1372; 5; Tail
1373; 42; Tail
1374; 25; Tail
1375; 29; Tail
1376; 33; Tail
1377; 32; Tail
1378; 32; Tail
1379; 43; Tail
1380; 17; Tail
1381; 37; Tail
1382; 42; Tail
1383; 41; Tail
1384; 41; Tail
1385; 49; Tail
1386; 31; Tail
1387; 18; Tail
1388; 32; Tail
1389; 33; Tail
1390; 47; Tail
1391; 20; Tail
1392; 32; Tail
1393; 37; Tail
1394; 14; Tail
1395; 25; Tail
1396; 14; Tail
1397; 30; Tail
1398; 23; Tail
1399; 36; Tail
Save Qvals
1400; 27; Tail
1401; 7; Tail
1402; 49; Tail
1403; 16; Tail
1404; 24; Tail
1405; 34; Tail
1406; 26; Tail
1407; 33; Tail
1408; 26; Tail
1409; 23; Tail
1410; 39; Tail
1411; 31; Tail
1412; 26; Tail
1413; 36; Tail
1414; 18; Tail
1415; 2; Tail
1416; 12; Tail
1417; 33; Tail
1418; 23; Tail
1419; 27; Tail
1420; 35; Tail
1421; 26; Tail
1422; 57; Tail
1423; 23; Tail
1424; 56; Tail
1425; 19; Tail
1426; 13; Tail
1427; 53; Tail
1428; 38; Tail
1429; 44; Tail
1430; 38; Tail
1431; 59; Tail
1432; 18; Tail
1433; 29; Tail
1434; 20; Tail
1435; 35; Tail
1436; 16; Tail
1437; 28; Tail
1438; 28; Tail
1439; 29; Tail
1440; 39; Tail
1441; 12; Tail
1442; 28; Tail
1443; 33; Tail
1444; 21; Tail
1445; 49; Tail
1446; 44; Tail
1447; 45; Tail
1448; 40; Tail
1449; 13; Tail
1450; 31; Tail
1451; 51; Tail
1452; 15; Tail
1453; 25; Tail
1454; 29; Tail
1455; 35; Tail
1456; 42; Tail
1457; 64; Tail
1458; 33; Tail
1459; 28; Tail
1460; 37; Tail
1461; 43; Tail
1462; 45; Tail
1463; 7; Tail
1464; 33; Tail
1465; 28; Tail
1466; 12; Tail
1467; 13; Tail
1468; 27; Tail
1469; 38; Tail
1470; 43; Tail
1471; 45; Tail
1472; 42; Tail
1473; 13; Tail
1474; 21; Tail
1475; 55; Tail
1476; 32; Tail
1477; 29; Tail
1478; 33; Tail
1479; 26; Tail
1480; 42; Tail
1481; 25; Tail
1482; 21; Tail
1483; 21; Tail
1484; 29; Tail
1485; 48; Tail
1486; 40; Tail
1487; 26; Tail
1488; 27; Tail
1489; 36; Tail
1490; 40; Tail
